step,loss,mean_absolute_error,acc,mean_q,reward,score
152,38.0752,1.016685,0.53125,0.5869803,-1,0
153,37.676437,1.0290861,0.4375,0.64822334,-1,0
154,19.8213,0.71224034,0.25,0.536309,-1,0
155,18.791885,0.622079,0.5,0.65480936,-1,0
156,19.756424,0.63971674,0.4375,0.59349483,50,50
157,19.00854,0.6552323,0.34375,0.5628364,0,50
158,38.337677,1.0412793,0.5,0.6448306,0,50
159,19.107407,0.6840292,0.28125,0.5763408,0,50
160,39.07538,1.0765435,0.28125,0.58689034,0,50
161,57.89868,1.0348396,0.4375,0.57658505,0,50
162,18.617998,0.6307143,0.34375,0.62636805,0,50
163,47.99357,1.2223709,0.46875,0.6376749,0,50
164,29.181458,0.828223,0.375,0.5908761,-1,50
165,39.039078,1.037452,0.3125,0.6004399,-1,50
166,66.32157,1.2161216,0.28125,0.6073704,-1,50
167,19.575184,0.68404937,0.1875,0.58240545,-1,50
168,18.951542,0.669451,0.3125,0.5761963,0,0
169,68.78746,1.2708138,0.34375,0.56486773,25,25
170,66.74681,1.5934107,0.4375,0.665343,-1,25
171,57.982418,1.0398524,0.46875,0.6498804,-1,25
172,28.516527,0.84221005,0.4375,0.602447,-1,25
173,9.4907675,0.47494197,0.3125,0.5400542,-1,25
174,28.991293,0.85415274,0.375,0.66476357,-1,25
175,47.60563,1.2392542,0.4375,0.64203566,-1,25
176,9.729034,0.4679417,0.3125,0.56097543,-1,25
177,28.993912,0.8581264,0.46875,0.63988096,25,50
178,28.468597,0.7778904,0.53125,0.64062583,0,50
179,9.561977,0.50596243,0.40625,0.58171314,0,50
180,66.436554,1.2358769,0.5,0.587337,0,50
181,18.720072,0.62306553,0.4375,0.62122536,0,50
182,37.497803,0.98515564,0.5,0.7008625,0,50
183,38.29512,1.0483435,0.46875,0.6020721,0,50
184,28.864418,0.8529247,0.375,0.6517118,25,75
185,38.54192,1.0464275,0.5,0.59778917,-1,75
186,18.835463,0.67058825,0.4375,0.60418,-1,75
