step,loss,mean_absolute_error,acc,mean_q,reward,score
196,18.933128,0.6944659,0.40625,0.6334224,0,0
197,9.667217,0.5142063,0.34375,0.665769,25,25
198,0.30708033,0.3377531,0.1875,0.5465758,-1,25
199,19.261673,0.69678056,0.34375,0.62634933,-1,25
200,9.5515585,0.54387087,0.375,0.5632614,-1,25
201,95.64881,1.4550728,0.3125,0.67027426,-1,25
202,10.798689,0.52809525,0.25,0.6275981,-1,25
203,19.06918,0.70400655,0.4375,0.5889222,-1,25
204,47.920662,0.9233219,0.28125,0.6609428,-1,25
205,19.070421,0.7089661,0.3125,0.6150629,25,50
206,18.97121,0.6926235,0.25,0.66362953,-1,50
207,9.730839,0.52765346,0.3125,0.62493646,0,50
208,38.35332,0.7188625,0.34375,0.6331916,-1,50
209,58.843105,1.0912089,0.375,0.7583847,-1,50
210,19.693544,0.7177171,0.3125,0.6779597,-1,50
211,28.182312,0.86294055,0.3125,0.6550205,-1,50
212,9.705238,0.5413331,0.3125,0.5992477,-1,50
213,0.26220065,0.31581843,0.375,0.6125777,-1,50
214,10.46102,0.54104257,0.34375,0.6148696,-1,50
215,0.37077725,0.35687044,0.28125,0.58967185,-1,50
216,10.021035,0.53662384,0.1875,0.60408926,50,100
217,10.002216,0.521839,0.34375,0.66400427,0,100
218,18.857574,0.7008339,0.46875,0.67586946,-1,100
219,28.89539,0.90526754,0.3125,0.645232,-1,100
220,0.21981452,0.31906015,0.4375,0.6050601,-1,100
221,19.27966,0.7251859,0.25,0.5902562,-1,100
222,28.96648,0.8777746,0.4375,0.64384127,-1,100
223,0.18317387,0.30425555,0.28125,0.67917377,-1,100
224,9.818693,0.52412534,0.4375,0.588349,0,0
225,38.314507,0.7525907,0.40625,0.57518244,-1,0
226,19.012924,0.68027866,0.25,0.6839709,-1,0
227,9.993447,0.5300921,0.46875,0.66734004,25,25
228,9.677055,0.5262296,0.375,0.60747254,-1,25
229,38.72204,1.0621657,0.46875,0.6607017,-1,25
230,48.86509,0.90130556,0.375,0.6813481,-1,25
231,0.27847236,0.343145,0.25,0.5355778,-1,25
232,19.64856,0.7167456,0.375,0.6088402,25,50
233,9.8123,0.5338916,0.1875,0.6192255,-1,50
234,28.59422,0.869546,0.5,0.6894673,0,50
235,19.779562,0.71238625,0.21875,0.64265025,-1,50
236,66.772575,1.2613873,0.4375,0.71680397,-1,50
237,0.28098688,0.3428902,0.1875,0.6388128,-1,50
238,48.118576,1.2466743,0.375,0.7130275,-1,50
239,9.69799,0.53198117,0.34375,0.6338117,-1,50
240,57.951126,1.110996,0.34375,0.66500664,0,50
241,9.814293,0.53978956,0.25,0.725069,0,50
242,28.741089,0.9022684,0.1875,0.6119249,-1,50
243,67.56927,1.2792004,0.28125,0.6913307,-1,50
244,28.290682,0.88114077,0.3125,0.7263514,-1,50
245,9.685679,0.5121666,0.34375,0.6315801,-1,50
246,37.95551,1.048649,0.3125,0.74621236,-1,50
247,9.834639,0.53660524,0.40625,0.6145367,-1,50
248,28.553009,0.94212073,0.21875,0.58050394,-1,50
249,9.730015,0.5114945,0.25,0.663095,-1,50
250,20.120432,0.7346402,0.3125,0.6194601,-1,50
251,9.842543,0.53857934,0.21875,0.55967987,-1,50
252,18.779205,0.70938873,0.28125,0.62646043,0,0
253,78.10243,1.4881065,0.25,0.63129306,-1,0
254,38.231293,0.70277244,0.40625,0.63926804,-1,0
255,19.061634,0.70115095,0.28125,0.67576915,25,25
256,0.2719629,0.3416507,0.25,0.6020813,-1,25
257,0.263016,0.33682686,0.25,0.62828994,-1,25
258,57.467514,1.0697536,0.375,0.6176883,-1,25
259,19.436129,0.7219554,0.28125,0.6302621,-1,25
260,38.98436,0.7311743,0.28125,0.57607424,-1,25
261,0.23884425,0.35321712,0.375,0.60532075,25,50
262,9.768276,0.53389764,0.3125,0.60310817,0,50
263,67.92592,1.2627544,0.375,0.6427812,-1,50
264,67.14203,1.2551413,0.28125,0.65163016,0,50
265,28.840746,0.89854276,0.25,0.6328525,-1,50
266,19.06036,0.6858398,0.4375,0.64004606,-1,50
267,9.79143,0.5463916,0.34375,0.64773977,-1,50
268,9.75351,0.52870154,0.28125,0.60788786,-1,50
269,38.744514,1.0775673,0.34375,0.6815764,0,50
270,19.498573,0.72826624,0.375,0.6641363,-1,50
271,9.513469,0.5377939,0.25,0.6681485,-1,50
272,9.748369,0.5509434,0.3125,0.56743675,-1,50
273,9.749915,0.5193358,0.1875,0.6303563,-1,50
274,10.003466,0.535599,0.28125,0.6560097,-1,50
275,9.981049,0.52347225,0.25,0.68119955,-1,50
276,38.70402,1.0985643,0.21875,0.65038383,-1,50
277,9.577511,0.54559296,0.4375,0.6452526,-1,50
278,0.27227563,0.32540822,0.28125,0.6089952,-1,50
279,9.475568,0.5113552,0.25,0.68971413,-1,50
280,9.522119,0.5133869,0.28125,0.71571684,0,0
281,9.680971,0.5160843,0.25,0.6399584,0,0
282,9.873623,0.51556355,0.34375,0.6545697,0,0
283,0.22819126,0.34032345,0.21875,0.59657466,-1,0
284,47.72971,0.8871652,0.21875,0.6513112,-1,0
285,38.633945,0.7119106,0.3125,0.61447906,0,0
286,57.900375,1.0983441,0.40625,0.62916106,-1,0
287,38.24157,0.6795841,0.625,0.6415093,-1,0
288,19.377447,0.66761434,0.34375,0.64546996,-1,0
289,57.067947,1.422369,0.53125,0.6837212,-1,0
290,48.313637,0.9298337,0.3125,0.55486107,-1,0
291,9.82298,0.5139698,0.3125,0.6408982,0,0
292,30.755684,0.8891831,0.4375,0.71524453,-1,0
293,19.489916,0.67902505,0.34375,0.64196163,-1,0
294,38.869015,0.72142756,0.46875,0.65409184,-1,0
295,19.34954,0.7354845,0.40625,0.55084205,-1,0
296,19.221231,0.7156956,0.15625,0.648967,-1,0
297,39.16811,0.74347425,0.3125,0.5934617,-1,0
298,57.72507,1.0478213,0.3125,0.6960912,-1,0
299,9.70586,0.5571291,0.03125,0.6304004,-1,0
300,0.20700303,0.3294013,0.28125,0.5925485,0,0
301,28.98462,0.8680508,0.28125,0.65805125,-1,0
302,9.650112,0.54268205,0.34375,0.65900135,-1,0
303,9.931545,0.53848135,0.40625,0.5892832,-1,0
304,10.508848,0.5428331,0.28125,0.59679973,-1,0
305,9.54111,0.5100944,0.34375,0.57815623,-1,0
306,48.709454,0.92433244,0.28125,0.5950402,-1,0
307,0.19210246,0.3014869,0.3125,0.5993967,-1,0
308,18.940117,0.6968933,0.3125,0.6408118,0,0
309,10.508858,0.530458,0.28125,0.6755128,-1,0
310,47.684574,0.9022073,0.25,0.5700758,0,0
311,29.268812,0.9025736,0.28125,0.69502544,0,0
312,19.588552,0.6875082,0.3125,0.6585176,-1,0
313,38.77274,0.68851936,0.40625,0.6273788,-1,0
314,19.52567,0.70527315,0.3125,0.61839557,-1,0
315,56.991802,1.0664184,0.53125,0.6369954,0,0
316,9.717837,0.5253527,0.40625,0.6430275,0,0
317,10.060008,0.5331811,0.25,0.58917576,-1,0
318,19.685364,0.7064129,0.28125,0.67153764,-1,0
319,9.845491,0.5433324,0.28125,0.6142595,-1,0
320,10.782634,0.5167492,0.1875,0.63535464,-1,0
321,0.22104126,0.33711508,0.21875,0.62877774,0,0
322,9.739117,0.5276581,0.34375,0.58538616,-1,0
323,19.080597,0.70612705,0.28125,0.6986159,-1,0
324,0.25118363,0.33159253,0.15625,0.59512913,-1,0
325,19.13474,0.71269107,0.21875,0.6539042,-1,0
326,19.384373,0.69203603,0.375,0.6593373,-1,0
327,0.2716081,0.36080235,0.34375,0.5830549,-1,0
328,19.239975,0.7165342,0.40625,0.6401279,-1,0
329,9.579954,0.51094586,0.375,0.7075578,-1,0
330,76.79715,1.4230686,0.46875,0.7215808,-1,0
331,19.162285,0.70842993,0.375,0.652618,-1,0
332,0.22687835,0.30502373,0.34375,0.75126064,-1,0
333,38.39361,0.73028827,0.375,0.5714319,-1,0
334,0.29468435,0.35916287,0.375,0.61792004,-1,0
335,9.673251,0.5195794,0.28125,0.5987152,-1,0
336,0.2683679,0.34013975,0.25,0.62021804,0,0
337,38.830666,0.7128697,0.21875,0.6315775,0,0
338,47.97759,1.2528012,0.34375,0.6609434,0,0
339,66.95008,1.2655201,0.25,0.6409216,0,0
340,19.35548,0.73749804,0.34375,0.6234627,-1,0
341,20.27055,0.75309277,0.40625,0.63267946,-1,0
342,19.255386,0.72211134,0.28125,0.6148676,-1,0
343,10.819954,0.53933245,0.4375,0.62730336,-1,0
344,57.11131,1.0591848,0.375,0.6713344,0,0
345,28.86694,0.9064363,0.3125,0.6997361,-1,0
