step,loss,mean_absolute_error,acc,mean_q,reward,score
187,9.588012,0.48572606,0.28125,0.77467465,-1,0
188,10.195428,0.5098097,0.25,0.8142345,0,0
189,10.1525135,0.5159372,0.28125,0.8239907,0,0
190,9.561556,0.4864356,0.34375,0.7917867,0,0
191,0.25512928,0.3117659,0.3125,0.7523947,0,0
192,9.503411,0.48722067,0.3125,0.7909339,0,0
193,9.636864,0.51272327,0.28125,0.8007096,0,0
194,0.34154904,0.32945827,0.125,0.8384805,0,0
195,38.358498,0.68270826,0.3125,0.78073597,0,0
196,38.434704,0.7031753,0.1875,0.7599466,0,0
197,0.20203106,0.29555842,0.3125,0.77161986,0,0
198,0.2774614,0.29481083,0.34375,0.76524353,0,0
199,10.204892,0.520312,0.15625,0.7941657,0,0
200,10.172545,0.4944016,0.28125,0.740233,0,0
201,9.607341,0.49026546,0.25,0.775126,-1,0
202,10.165445,0.5224182,0.21875,0.75242174,-1,0
203,0.24578606,0.2981323,0.3125,0.7779433,-1,0
204,10.140009,0.49996996,0.28125,0.76350784,0,0
205,10.337587,0.53200436,0.1875,0.76501,0,0
206,0.2875983,0.30644733,0.28125,0.77659905,0,0
207,0.26372483,0.2927616,0.375,0.7167236,0,0
208,0.22031078,0.30353445,0.34375,0.73176,0,0
209,10.297084,0.4943399,0.34375,0.7092415,0,0
210,10.1741705,0.48561192,0.34375,0.7671852,0,0
211,9.628744,0.4763076,0.34375,0.7079756,0,0
212,0.24219759,0.29947436,0.28125,0.7144114,0,0
213,0.30790377,0.30792612,0.34375,0.6908606,0,0
214,0.23580967,0.28352267,0.46875,0.67068243,0,0
215,10.267127,0.5048344,0.34375,0.7287856,0,0
216,0.26412755,0.3152011,0.3125,0.6512552,0,0
217,0.22551996,0.29926378,0.28125,0.6676587,0,0
218,9.687425,0.48788336,0.375,0.71869326,0,0
219,38.62175,0.6398222,0.375,0.6471293,0,0
220,0.16311666,0.26943195,0.46875,0.71100384,0,0
221,10.084963,0.49713606,0.3125,0.6377746,0,0
222,10.274682,0.52925175,0.3125,0.6416528,0,0
223,0.1745176,0.25033805,0.46875,0.64629614,-1,0
224,9.571242,0.4495992,0.59375,0.6441294,0,0
225,0.23138654,0.29249915,0.34375,0.634954,0,0
226,0.22438744,0.2996335,0.40625,0.5972182,0,0
227,10.146808,0.48807687,0.40625,0.5883379,0,0
228,48.172096,0.84750533,0.40625,0.6121277,0,0
229,38.725307,0.6804158,0.28125,0.6478994,0,0
230,0.21303375,0.28906143,0.375,0.60979676,0,0
231,0.22506739,0.31131956,0.375,0.62843406,0,0
232,48.681335,0.88489974,0.34375,0.64172554,0,0
233,0.13506821,0.27808958,0.40625,0.5950908,0,0
234,19.521202,0.6853361,0.46875,0.63569164,0,0
235,0.18273935,0.2710216,0.40625,0.5653964,0,0
236,38.705986,0.6609004,0.375,0.59443396,0,0
237,0.23980832,0.31031668,0.28125,0.5096311,0,0
238,0.22323726,0.2987575,0.3125,0.55531573,0,0
239,9.792545,0.49213797,0.5625,0.50483257,0,0
240,0.28609234,0.30757806,0.40625,0.5074308,-1,0
241,0.14510234,0.26105684,0.5625,0.60695386,-1,0
242,0.1497935,0.27277547,0.5625,0.54994226,-1,0
243,0.16652744,0.26912788,0.40625,0.5392811,-1,0
244,0.28184253,0.31900382,0.375,0.5225508,25,25
245,0.22297171,0.30131978,0.40625,0.5482848,0,25
246,0.20196685,0.2991627,0.4375,0.53737694,0,25
247,0.2846855,0.32797846,0.21875,0.5840936,-1,25
248,9.639155,0.47045195,0.5,0.5740666,-1,25
249,0.20894322,0.30051133,0.4375,0.5785496,-1,25
250,0.16643667,0.27797297,0.46875,0.5839151,-1,25
251,0.23303597,0.29731488,0.34375,0.56749845,-1,25
252,9.792382,0.52200985,0.34375,0.5988876,0,0
253,9.44453,0.50200826,0.34375,0.60315096,0,0
254,0.20462295,0.2862091,0.3125,0.60133135,-1,0
255,0.14283913,0.28495264,0.25,0.5919007,-1,0
256,0.33342373,0.32790488,0.25,0.57839787,-1,0
257,0.14978331,0.27315155,0.28125,0.59801704,-1,0
258,9.551063,0.49106348,0.5,0.57491237,-1,0
259,0.26864988,0.34027907,0.46875,0.65246844,-1,0
260,0.21350309,0.28268054,0.25,0.5695114,25,25
261,0.2322233,0.31186914,0.375,0.6268494,0,25
262,0.3448963,0.33075404,0.375,0.5898632,-1,25
263,0.18151426,0.29692322,0.3125,0.6261734,-1,25
264,0.1806781,0.30212516,0.40625,0.6379696,-1,25
265,38.473408,0.7039503,0.28125,0.5774247,-1,25
266,0.2335295,0.31782585,0.28125,0.6119141,-1,25
267,0.20879416,0.31524003,0.25,0.6741156,-1,25
268,9.411445,0.49749717,0.25,0.6308937,0,25
269,0.2347541,0.33746678,0.375,0.62142324,-1,25
270,9.498026,0.5422737,0.28125,0.5875492,-1,25
271,19.264732,0.73431075,0.1875,0.6665175,-1,25
272,18.673008,0.7152755,0.375,0.63239455,-1,25
273,0.2765025,0.33097875,0.25,0.60637695,-1,25
274,0.20700938,0.33589783,0.3125,0.66381156,-1,25
275,0.28914094,0.3537652,0.28125,0.65250385,-1,25
276,18.611553,0.6933866,0.25,0.6622224,-1,25
277,0.24691683,0.3353839,0.1875,0.6136099,-1,25
278,28.576817,0.90390325,0.21875,0.5976981,-1,25
279,0.32833084,0.3611688,0.25,0.6380602,-1,25
280,0.36392814,0.35526904,0.28125,0.6365624,0,0
281,0.35951453,0.3314765,0.21875,0.71688575,-1,0
282,0.3389437,0.35420707,0.375,0.6895159,-1,0
