step,loss,mean_absolute_error,acc,mean_q,reward,score
232,10.180874,0.5001652,0.375,0.75765383,-1,25
233,0.18339598,0.29323444,0.40625,0.81218374,25,50
234,38.661404,0.66008735,0.46875,0.8151403,-1,50
235,48.36651,0.83240426,0.40625,0.8207481,-1,50
236,0.13360219,0.3202721,0.40625,0.79012865,-1,50
237,39.231472,0.70089847,0.375,0.81987494,-1,50
238,9.863548,0.47803205,0.375,0.79514515,-1,50
239,0.18995845,0.2969755,0.375,0.77330124,-1,50
240,0.3250083,0.31529945,0.34375,0.8430948,25,75
241,58.262413,1.0592904,0.53125,0.8201816,-1,75
242,9.276701,0.49141136,0.4375,0.85047245,-1,75
243,58.04461,1.0464258,0.5625,0.80163664,-1,75
244,9.797952,0.4973613,0.34375,0.78980315,-1,75
245,9.841101,0.48536715,0.53125,0.83171713,-1,75
246,0.252477,0.32283968,0.34375,0.77307075,0,75
247,0.12536651,0.2876597,0.34375,0.8385204,-1,75
248,0.19439687,0.3006165,0.46875,0.7827148,-1,75
249,0.24651845,0.31524527,0.4375,0.7827101,-1,75
250,0.18718514,0.3032415,0.46875,0.7945662,-1,75
251,0.27231374,0.33618277,0.40625,0.80250955,-1,75
252,0.26536882,0.33279547,0.28125,0.8118794,0,0
253,9.996977,0.52213347,0.34375,0.8605745,0,0
254,0.177852,0.29721874,0.40625,0.8075757,0,0
255,0.1955474,0.3160811,0.21875,0.7733861,0,0
256,9.30767,0.5183587,0.40625,0.83245003,-1,0
257,0.13487685,0.29467285,0.375,0.7986991,-1,0
258,39.002968,0.6633652,0.46875,0.8095357,-1,0
259,0.19628341,0.3035521,0.3125,0.8105229,-1,0
260,0.24910128,0.3017745,0.46875,0.8427433,-1,0
261,0.10979551,0.30167952,0.40625,0.7959346,-1,0
262,58.507008,1.047129,0.5,0.7858762,-1,0
263,0.18961075,0.31401193,0.34375,0.8073827,-1,0
264,0.20146453,0.32376447,0.28125,0.82454926,-1,0
265,9.943055,0.47494015,0.3125,0.79789245,50,50
266,9.813167,0.4767945,0.5,0.84242916,-1,50
267,97.461624,1.4461284,0.46875,0.7820672,-1,50
268,9.881281,0.48820832,0.40625,0.8180089,-1,50
269,9.742195,0.48439017,0.375,0.7918042,-1,50
