step,loss,mean_absolute_error,acc,mean_q,reward,score
229,67.12165,1.2979356,0.46875,0.70459366,-1,25
230,0.40218785,0.36207056,0.34375,0.7209609,-1,25
231,10.082102,0.55041444,0.53125,0.66333914,-1,25
232,19.431921,0.7570815,0.34375,0.72812355,-1,25
233,0.2835386,0.36608118,0.59375,0.6857045,25,50
234,9.3806305,0.5608167,0.4375,0.62483275,-1,50
235,0.29358733,0.33743045,0.53125,0.6700535,-1,50
236,19.781614,0.7351923,0.375,0.74191076,-1,50
237,19.8703,0.7501031,0.375,0.7008009,-1,50
238,28.400213,0.9118972,0.46875,0.7165043,-1,50
239,48.112556,0.92276734,0.40625,0.65617895,-1,50
240,9.6477,0.5547775,0.3125,0.6159086,25,75
241,38.377426,1.1004057,0.4375,0.6939706,-1,75
242,38.366917,1.0903327,0.4375,0.721991,-1,75
243,38.38701,0.71842825,0.46875,0.6957995,-1,75
244,0.33407643,0.35342568,0.3125,0.6725466,-1,75
245,19.400318,0.7609814,0.40625,0.69214964,-1,75
246,10.116637,0.5470953,0.25,0.70268476,-1,75
247,10.080415,0.55510247,0.375,0.6313604,-1,75
248,38.143623,1.0995692,0.28125,0.6657829,-1,75
249,9.705994,0.53233737,0.40625,0.66043437,-1,75
250,67.307144,1.2782983,0.375,0.685864,-1,75
251,29.694492,0.9354165,0.3125,0.6259344,-1,75
252,19.38546,0.73499775,0.21875,0.70036906,0,0
253,86.29139,1.2788678,0.3125,0.70186174,25,25
254,10.036872,0.5650402,0.375,0.61788964,-1,25
255,29.147892,0.90072644,0.40625,0.68682945,-1,25
256,19.352701,0.71515894,0.3125,0.6580183,-1,25
257,10.050174,0.5235274,0.34375,0.69291925,-1,25
258,10.007121,0.52626944,0.21875,0.6853981,-1,25
259,47.93986,0.9162189,0.28125,0.7648609,-1,25
260,9.988729,0.506729,0.40625,0.7224977,-1,25
261,47.353592,1.2594467,0.40625,0.7668699,25,50
262,9.9278145,0.54948527,0.40625,0.64567316,-1,50
263,0.30005178,0.33930025,0.3125,0.71904135,-1,50
264,9.95137,0.5271882,0.25,0.71735024,-1,50
265,19.810303,0.7077201,0.15625,0.76018715,-1,50
266,38.470016,0.7275892,0.21875,0.7264925,-1,50
267,9.979714,0.5049379,0.25,0.7655064,-1,50
268,57.26844,1.0904396,0.25,0.76098007,25,75
269,0.30845025,0.3856424,0.1875,0.70947254,-1,75
270,0.2720106,0.36697996,0.28125,0.64164037,-1,75
271,29.179245,0.9158253,0.1875,0.7110443,-1,75
272,9.412618,0.50999665,0.25,0.7028016,-1,75
273,19.158243,0.70967263,0.21875,0.7015226,-1,75
274,19.85623,0.72625756,0.1875,0.6444887,-1,75
275,19.082455,0.731333,0.21875,0.73580337,-1,75
276,19.508047,0.73519695,0.25,0.72448903,-1,75
277,58.521194,1.1170715,0.21875,0.73605955,-1,75
278,47.94456,0.898998,0.21875,0.6967077,-1,75
279,9.965267,0.5287838,0.3125,0.65980136,-1,75
280,19.42863,0.7320167,0.25,0.67172277,0,0
281,19.154583,0.71757615,0.21875,0.71026754,-1,0
282,28.779718,0.8860011,0.375,0.6870146,0,0
283,48.2544,0.92062795,0.25,0.7016126,-1,0
284,9.872149,0.53236616,0.3125,0.6562236,-1,0
285,38.482845,1.0993819,0.3125,0.6794693,-1,0
